audio,text,description
/home/jupyter-koustav/fine_tuning/test_1/10933070083389897676.wav,due to the underwater topology the return flow is concentrated at a few deeper sections and a fast current to deep water may form there,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/6075416811919407935.wav,due to the underwater topology the return flow is concentrated at a few deeper sections and a fast current to deep water may form there,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/988308832713047124.wav,as a result the process of an organization working together to overcome an obstacle can lead to a new innovative process to serve the customer's need,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/8036301841859634130.wav,as a result the process of an organization working together to overcome an obstacle can lead to a new innovative process to serve the customer's need,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/15494714124475485422.wav,according to japan's nuclear agency radioactive caesium and iodine has been identified at the plant,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/814068542761107022.wav,according to japan's nuclear agency radioactive caesium and iodine has been identified at the plant,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/15824575839049156888.wav,the two compounds react with one another to form crystals that may block kidney function researchers at the university said,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/4872682023567074953.wav,the two compounds react with one another to form crystals that may block kidney function researchers at the university said,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/1242235796224521830.wav,the parade of buildings that make the hong kong skyline has been likened to a glittering bar chart that is made apparent by the presence of the waters of victoria harbour,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/1497068838470674354.wav,the parade of buildings that make the hong kong skyline has been likened to a glittering bar chart that is made apparent by the presence of the waters of victoria harbour,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/15038927295183526116.wav,the ph level is indicated by the amount of hydrogen the h in ph ions in the tested chemical,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/7528221290776312797.wav,the ph level is indicated by the amount of hydrogen the h in ph ions in the tested chemical,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/2437577605225034571.wav,while one experimental vaccine appears able to reduce ebola mortality up until now no drugs have been clearly demonstrated suitable for treating existing infection,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/7961517481926142457.wav,while one experimental vaccine appears able to reduce ebola mortality up until now no drugs have been clearly demonstrated suitable for treating existing infection,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/8473036820953240930.wav,travellers bound for countries with heavy taxation can sometimes save a considerable amount of money especially on products such as alcoholic beverages and tobacco,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/17498257810809617374.wav,"however these plans were rendered obsolete nearly overnight when over 800,000 soldiers from the soviet's union red army entered and created the belarussian and ukrainian fronts after invading the eastern regions of poland in violation of the riga peace treaty the soviet-polish non-aggression pact and other international treaties both bilateral and multilateral",A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/6162405598905036396.wav,high winds hail excessive precipitation and wildfires are forms and effects of severe weather as are thunderstorms tornadoes waterspouts and cyclones,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/5408022991504111502.wav,high winds hail excessive precipitation and wildfires are forms and effects of severe weather as are thunderstorms tornadoes waterspouts and cyclones,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/11554335886429174193.wav,generally speaking two behaviors can emerge as managers begin to lead their former peers. one end of the spectrum is trying to remain  one of the guys” or gals,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/156130586016414879.wav,generally speaking two behaviors can emerge as managers begin to lead their former peers. one end of the spectrum is trying to remain  one of the guys” or gals,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/17406400587485166719.wav,the vehicle itself was taken away from the scene of the accident at approximately 1200 gmt on the same day,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/16367441259442214277.wav,the vehicle itself was taken away from the scene of the accident at approximately 1200 gmt on the same day,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/16200495359369533302.wav,saint petersburg cruises include time in town. cruise passengers are exempted from visa requirements check the terms,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/3111983050474671345.wav,saint petersburg cruises include time in town. cruise passengers are exempted from visa requirements check the terms,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/11374239868879585530.wav,the hot chocolate is up to belgian standards fruit juices are pricey but excellent,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/1800879378797955911.wav,the hot chocolate is up to belgian standards fruit juices are pricey but excellent,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/13809395828339499811.wav,one of the most common methods used to illustrate the importance of socialization is to draw upon the few unfortunate cases of children who were through neglect misfortune or wilful abuse not socialized by adults while they were growing up,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/916168198524353904.wav,one of the most common methods used to illustrate the importance of socialization is to draw upon the few unfortunate cases of children who were through neglect misfortune or wilful abuse not socialized by adults while they were growing up,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/2809748946829114692.wav,many people don't think about them as dinosaurs because they have feathers and can fly,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/10233995782544396174.wav,many people don't think about them as dinosaurs because they have feathers and can fly,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/12442340605801616197.wav,the aspect ratio of this format dividing by twelve to obtain the simplest whole-number ratio is therefore said to be 3:2,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/10344335557154974057.wav,the aspect ratio of this format dividing by twelve to obtain the simplest whole-number ratio is therefore said to be 3:2,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/3797667971540248320.wav,because the dinosaur feathers do not have a well-developed shaft called a rachis but do have other features of feathers barbs and barbules the researchers inferred the rachis was likely a later evolutionary development that these other features,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/15966297335082605286.wav,because the dinosaur feathers do not have a well-developed shaft called a rachis but do have other features of feathers barbs and barbules the researchers inferred the rachis was likely a later evolutionary development that these other features,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/18359063029191000694.wav,the scientists were able to conclude that the dark matter affect other dark matter in the same way regular matter does,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/4844570914389909899.wav,prior to the arrival of troops haiti had not encountered problems related to the disease since the 1800s,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/5111153817746112904.wav,prior to the arrival of troops haiti had not encountered problems related to the disease since the 1800s,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/17623856607065799247.wav,during the 1920s the prevailing attitudes of most citizens and nations was that of pacifism and isolation,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/14855926442890309286.wav,plants make their food from the sun by photosynthesis they also provide shade,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/16482413846901462656.wav,plants make their food from the sun by photosynthesis they also provide shade,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/11617272550749387741.wav,cuomo 53 began his governorship earlier this year and signed a bill last month legalizing same-sex marriage,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/125194026787628519.wav,cuomo 53 began his governorship earlier this year and signed a bill last month legalizing same-sex marriage,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/3794657101809943148.wav,to get the best views of hong kong leave the island and head for the kowloon waterfront opposite,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/14146977097620621690.wav,to get the best views of hong kong leave the island and head for the kowloon waterfront opposite,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/6810123023171733450.wav,madagascar is by far the biggest and a continent on its own when it comes to wildlife,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/5970882371928079940.wav,madagascar is by far the biggest and a continent on its own when it comes to wildlife,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/6306322369645218273.wav,one can only wonder what the keyboard will become when something newer comes along,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/3404855403082339212.wav,one can only wonder what the keyboard will become when something newer comes along,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/17931113498862338153.wav,mosasaurus was the apex predator of its time so it feared nothing except other mosasaurs,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/12596571867015231445.wav,mosasaurus was the apex predator of its time so it feared nothing except other mosasaurs,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/18045404733982450413.wav,he referred to the rumors as political chatter and silliness,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/17897122138146023259.wav,he referred to the rumors as political chatter and silliness,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/13388880723958450388.wav,all things considered we should not be surprised if our own ancestors solved their protein problem in somewhat the same way that chimps on the savanna do today,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/5910253289107526048.wav,all things considered we should not be surprised if our own ancestors solved their protein problem in somewhat the same way that chimps on the savanna do today,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/5153770112137332001.wav,huhne has resigned and he will be replaced in the cabinet by ed davey mp norman lamb mp is expected to take the business minister job davey is vacating,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/17720519199437095973.wav,huhne has resigned and he will be replaced in the cabinet by ed davey mp norman lamb mp is expected to take the business minister job davey is vacating,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/10937407360976471523.wav,the crash occurred high up in mountainous terrain and is believed to have been the result of hostile fire,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/985789144848890340.wav,most of the buildings on the edges of the complex have been rebuilt in order to give tourists a better idea of how they originally appeared,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/4329375098749636027.wav,most of the buildings on the edges of the complex have been rebuilt in order to give tourists a better idea of how they originally appeared,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/3296442401947230785.wav,this offers a good opportunity to see the aurora borealis as the sky will be dark more or less around the clock,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/319499985577636973.wav,finally there are many small cats including loose pet cats that eat the far more numerous small prey like insects rodents lizards and birds,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/17202654907652316758.wav,finally there are many small cats including loose pet cats that eat the far more numerous small prey like insects rodents lizards and birds,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/3922043533653727350.wav,in fact it is not easy to find at all even if one knew it existed once inside the cave it is a total isolation,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/6441357835378888974.wav,in fact it is not easy to find at all even if one knew it existed once inside the cave it is a total isolation,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/2133693849393745219.wav,it is related to but usually not involving alpine style ski touring or mountaineering the latter ones done in steep terrain and requiring much stiffer skis and boots,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/678174152690230753.wav,it is related to but usually not involving alpine style ski touring or mountaineering the latter ones done in steep terrain and requiring much stiffer skis and boots,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/9089212191853214530.wav,only mutations in germ-line cells can be passed on to children while mutations elsewhere can cause cell-death or cancer,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/12156117084384995618.wav,only mutations in germ-line cells can be passed on to children while mutations elsewhere can cause cell-death or cancer,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/13458636098813464476.wav,they have feet with scales and claws they lay eggs and they walk on their two back legs like a t-rex,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/14738234113419638776.wav,they have feet with scales and claws they lay eggs and they walk on their two back legs like a t-rex,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/12190760535244332971.wav,the giza plateau or giza necropolis in the egyptian valley of the dead contains several pyramids of which the great pyramid is the largest several small tombs several temples and the great sphinx,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/5059640273671690654.wav,the giza plateau or giza necropolis in the egyptian valley of the dead contains several pyramids of which the great pyramid is the largest several small tombs several temples and the great sphinx,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/8148321977143490493.wav,the plitvice lakes national park is heavily forested mainly with beech spruce and fir trees and features a mixture of alpine and mediterranean vegetation,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/11781376959217630586.wav,the plitvice lakes national park is heavily forested mainly with beech spruce and fir trees and features a mixture of alpine and mediterranean vegetation,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/5920564818407981934.wav,just like the moon exerts a pull on the earth causing tides so does the milky way exert a force on the sagittarius galaxy,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/6434859821714227491.wav,anyone who's going to drive at high latitudes or over mountain passes should consider the possibility of snow ice or freezing temperatures,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/10492761258488775721.wav,anyone who's going to drive at high latitudes or over mountain passes should consider the possibility of snow ice or freezing temperatures,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/9063124481850378787.wav,usually you always here the sound of tourists and vendors the story of the sound and light is just like a story book,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/14960809846091330730.wav,usa gymnastics supports the united states olympic committee's letter and accepts the absolute need of the olympic family to promote a safe environment for all of our athletes,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/6269047638238623389.wav,usa gymnastics supports the united states olympic committee's letter and accepts the absolute need of the olympic family to promote a safe environment for all of our athletes,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/3945532745541195136.wav,at the other end of the spectrum one morphs into an unrecognizable individual that feels he or she must change everything the team has been doing and make it their own,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/9794832621341165457.wav,at the other end of the spectrum one morphs into an unrecognizable individual that feels he or she must change everything the team has been doing and make it their own,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/11497310594035767755.wav,lion prides act much like packs of wolves or dogs animals surprisingly similar to lions but not other big cats in behavior and also very deadly to their prey,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/10405958125670257178.wav,lion prides act much like packs of wolves or dogs animals surprisingly similar to lions but not other big cats in behavior and also very deadly to their prey,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/6847551837519900288.wav,finland is a great boating destination the land of a thousand lakes has thousands of islands too in the lakes and in the coastal archipelagos,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/2362130555763646360.wav,finland is a great boating destination the land of a thousand lakes has thousands of islands too in the lakes and in the coastal archipelagos,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/11668734600035674277.wav,the ruling party south west africa people's organisation swapo also retained a majority in the parliamentary elections,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/3866409166763965048.wav,the ruling party south west africa people's organisation swapo also retained a majority in the parliamentary elections,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/13295416245066118625.wav,the u.s. corps of engineers estimated that 6 inches of rainfall could breach the previously damaged levees,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/5865390219641610051.wav,the u.s. corps of engineers estimated that 6 inches of rainfall could breach the previously damaged levees,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/3160468870562283269.wav,last week meti announced that apple had informed it of 34 additional overheating incidents which the company called non-serious,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/11260391063812418810.wav,last week meti announced that apple had informed it of 34 additional overheating incidents which the company called non-serious,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/6284223441572848962.wav,martelly swore in a new provisional electoral council cep of nine members yesterday,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/7705168054572226609.wav,martelly swore in a new provisional electoral council cep of nine members yesterday,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/1107772981946748169.wav,but there are a lot of things about birds that still look like a dinosaur,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/10471564175308895403.wav,but there are a lot of things about birds that still look like a dinosaur,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/17637008742317695762.wav,entertainment news website tmz understands the photographer stopped his vehicle on the other side of sepulveda boulevard and attempted to take pictures of the police stop before crossing the road and continuing prompting the california highway patrol police officer conducting the traffic stop to order him back across twice,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/18401388433019060091.wav,entertainment news website tmz understands the photographer stopped his vehicle on the other side of sepulveda boulevard and attempted to take pictures of the police stop before crossing the road and continuing prompting the california highway patrol police officer conducting the traffic stop to order him back across twice,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/8601075939905194476.wav,fire rescue crews eventually doused the fire by 11:35 pm,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/17867641190456170710.wav,fire rescue crews eventually doused the fire by 11:35 pm,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/972042798956052862.wav,sharing a field trip virtually is also a great way to reflect a on a trip and share experiences with future classes,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/12316410148883063626.wav,sharing a field trip virtually is also a great way to reflect a on a trip and share experiences with future classes,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/9327483361259434782.wav,romanticism had a large element of cultural determinism drawn from writers such as goethe fichte and schlegel,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/12742373433258665797.wav,romanticism had a large element of cultural determinism drawn from writers such as goethe fichte and schlegel,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/12890154668042466980.wav,with two years of the end of the war the former allies were now enemies and the cold war began,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/11504385604540375365.wav,scientists hope to understand how planets form especially how the earth formed since comets collided with the earth long ago,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/2919974750836990238.wav,scientists hope to understand how planets form especially how the earth formed since comets collided with the earth long ago,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/16207777688923954070.wav,a car bomb detonated at police headquarters in gaziantep turkey yesterday morning killed two police officers and injured more than twenty other people,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/8782270367315935727.wav,a car bomb detonated at police headquarters in gaziantep turkey yesterday morning killed two police officers and injured more than twenty other people,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/3793212987221322581.wav,on the outlying islands credit cards will probably not be accepted although british and united states currency may be taken check with the owners in advance to determine what is an acceptable payment method,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/8361417265277853163.wav,aristotle a philosopher theorised that everything is made up of a mixture of one or more of four elements they were earth water air and fire,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/727761988624859269.wav,aristotle a philosopher theorised that everything is made up of a mixture of one or more of four elements they were earth water air and fire,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/13362021168025680919.wav,also after the revolution occupations were open to all male applicants allowing the most ambitious and successful to succeed,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/11820398005906165915.wav,also after the revolution occupations were open to all male applicants allowing the most ambitious and successful to succeed,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/970996899856075411.wav,on some routes the larger companies have their own planes but for other routes and smaller firms there was a problem,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/12382404601461539160.wav,on some routes the larger companies have their own planes but for other routes and smaller firms there was a problem,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/10751756685109361684.wav,danielle lantagne a un expert on the disease stated the outbreak was likely caused by the peacekeepers,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/13447718337043682273.wav,danielle lantagne a un expert on the disease stated the outbreak was likely caused by the peacekeepers,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/9427596237645207989.wav,with kundalini yoga the kundalini energy enlightenment energy is awakened through yoga postures breathing exercises mantras and visualizations,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/12953138808800823203.wav,with kundalini yoga the kundalini energy enlightenment energy is awakened through yoga postures breathing exercises mantras and visualizations,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/16989675193715509568.wav,their disciplined defence ball handling skills and excellent team work made them stand out and it was clear that this was the team to beat,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/5531306493601107261.wav,their disciplined defence ball handling skills and excellent team work made them stand out and it was clear that this was the team to beat,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/8660282724455407027.wav,today the only insects that cannot fold back their wings are dragon flies and mayflies,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/1731561740051730459.wav,today the only insects that cannot fold back their wings are dragon flies and mayflies,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/13359752682314548.wav,this is not going to be goodbye this is the closing of one chapter and the opening of a new one,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/7702334162140062110.wav,this is not going to be goodbye this is the closing of one chapter and the opening of a new one,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/13049690085129854387.wav,several large television screens were installed in various places in rome to let the people watch the ceremony,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/7199696972196091849.wav,he was also engaged in engraving banknotes for many countries recent examples of his work including the prime ministerial portraits on the front of the new canadian $5 and $100 bills,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/17555259562398245870.wav,he was also engaged in engraving banknotes for many countries recent examples of his work including the prime ministerial portraits on the front of the new canadian $5 and $100 bills,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/1321689309737152988.wav,rolando mendoza fired his m16 rifle at the tourists,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
